student_id,dimension,score
3684,processing_speed,4
6957,reading,5
5522,execution_speed,2
6891,calculus,2
3452,emotion,5
4824,reasoning,2
6588,emotion,2
4748,math_fluency,3
1658,processing_speed,1
6417,emotion,2
4737,math_fluency,4
5978,reading,4
5170,processing_speed,2
1565,processing_speed,5
5821,math_fluency,3
1727,math_fluency,4
6932,math_fluency,4
1683,reasoning,3
3758,reading,5
5022,reasoning,1
1999,reasoning,1
3772,calculus,5
3709,reading,1
6696,math_fluency,2
5843,emotion,3
3901,math_fluency,2
1722,math_fluency,5
3619,processing_speed,2
6586,math_fluency,1
3722,reading,2
5806,processing_speed,4
5339,processing_speed,2
4786,execution_speed,2
4804,execution_speed,3
4988,math_fluency,2
6335,calculus,1
5178,reasoning,4
5701,reading,1
6951,processing_speed,3
4980,emotion,1
6710,calculus,2
1672,math_fluency,2
5955,math_fluency,5
5976,processing_speed,3
3694,math_fluency,4
4171,math_fluency,3
5704,emotion,4
1091,reading,1
3924,emotion,4
6662,reasoning,2
6840,reading,5
3211,emotion,4
3564,calculus,2
5165,processing_speed,2
1706,math_fluency,1
3718,math_fluency,2
7015,processing_speed,1
5814,processing_speed,1
6473,math_fluency,3
3478,processing_speed,1
5687,reasoning,4
3584,execution_speed,3
5043,processing_speed,1
5186,emotion,3
6414,processing_speed,1
6391,emotion,5
6489,math_fluency,5
6576,math_fluency,2
5887,math_fluency,1
6937,calculus,5
4142,calculus,4
4847,math_fluency,2
1653,processing_speed,2
4840,processing_speed,2
5459,processing_speed,2
5293,reasoning,1
4815,reasoning,4
4913,processing_speed,5
4171,execution_speed,1
3586,calculus,1
4773,emotion,4
6136,math_fluency,3
4951,emotion,4
6383,reasoning,2
1657,reading,1
1090,reading,4
3742,calculus,4
4920,emotion,1
5324,emotion,4
6658,processing_speed,2
5309,calculus,2
1976,reasoning,3
1084,reasoning,1
4924,reasoning,4
3462,math_fluency,5
3330,processing_speed,2
7005,emotion,3
4982,execution_speed,1
4719,emotion,1
5332,execution_speed,2
6416,execution_speed,1
6518,reading,4
4863,calculus,3
6476,execution_speed,5
6403,emotion,5
5283,emotion,4
6446,execution_speed,2
3446,math_fluency,1
3675,emotion,2
6044,reasoning,3
3311,math_fluency,1
3660,processing_speed,2
5771,execution_speed,3
1106,processing_speed,5
6379,reading,4
3799,reading,5
3673,execution_speed,1
4827,math_fluency,5
3748,calculus,5
6660,reasoning,1
5058,emotion,4
5473,emotion,3
6278,math_fluency,2
5758,reading,4
6846,emotion,2
2031,reasoning,5
6410,emotion,2
4883,emotion,2
3748,reading,4
3793,reading,1
1578,math_fluency,3
4734,math_fluency,2
5086,processing_speed,3
4165,reading,3
6621,math_fluency,3
5813,reading,2
5768,processing_speed,3
1718,math_fluency,1
5305,execution_speed,5
1995,emotion,5
5149,calculus,5
6089,emotion,5
6328,processing_speed,5
5158,math_fluency,2
6197,reading,1
5888,math_fluency,2
3337,reading,2
6913,math_fluency,2
6126,execution_speed,1
4144,math_fluency,1
6144,math_fluency,5
6737,emotion,5
6857,math_fluency,5
3171,processing_speed,3
3335,execution_speed,1
6325,emotion,3
6039,math_fluency,5
5911,calculus,2
6597,execution_speed,5
6515,calculus,1
6640,execution_speed,2
5954,execution_speed,3
6572,processing_speed,4
6826,processing_speed,5
5013,execution_speed,3
3797,emotion,1
6871,emotion,5
1628,reasoning,1
6734,execution_speed,5
3703,reading,2
5731,processing_speed,4
3519,math_fluency,2
6369,reading,1
1752,emotion,2
5447,reading,5
3440,calculus,5
4812,reading,5
1651,math_fluency,5
2041,reasoning,5
6463,processing_speed,4
6401,execution_speed,3
6879,reading,4
3182,math_fluency,2
5472,math_fluency,2
6743,processing_speed,3
5389,reading,3
6121,math_fluency,5
5084,emotion,1
3862,processing_speed,2
5046,reading,2
1105,math_fluency,2
5065,math_fluency,1
1715,processing_speed,1
6047,reading,3
5429,math_fluency,2
6401,reading,4
5826,reasoning,3
5086,reading,3
3401,reasoning,4
5305,processing_speed,4
6639,processing_speed,3
5922,math_fluency,5
2666,emotion,3
2010,processing_speed,3
3707,emotion,2
6054,reading,1
5433,reading,2
5400,reasoning,4
5767,reading,3
1633,emotion,1
4948,reading,5
3559,reasoning,4
1069,math_fluency,4
3515,processing_speed,1
1664,math_fluency,1
6034,execution_speed,2
6014,emotion,5
5737,processing_speed,5
5032,execution_speed,4
6922,calculus,5
5796,execution_speed,1
5661,math_fluency,2
6853,emotion,5
3932,math_fluency,4
3609,reasoning,3
6801,processing_speed,2
1718,processing_speed,1
5124,calculus,3
5931,execution_speed,4
4867,processing_speed,2
4905,math_fluency,4
4799,processing_speed,4
2794,emotion,4
6387,math_fluency,2
3440,processing_speed,5
5727,emotion,1
4886,reading,2
5711,math_fluency,4
4792,reading,4
5492,execution_speed,3
3477,execution_speed,3
6114,emotion,5
5141,emotion,5
4717,emotion,4
5734,execution_speed,4
5092,reading,3
6084,execution_speed,3
6268,reasoning,2
5821,execution_speed,1
5472,emotion,2
3690,math_fluency,3
6785,emotion,4
6579,emotion,1
5708,emotion,2
6493,processing_speed,4
6605,reading,4
3187,calculus,5
5333,math_fluency,4
6415,reading,4
5839,reasoning,4
6652,emotion,3
6034,math_fluency,5
6245,reasoning,4
6506,emotion,4
4882,reasoning,4
1585,processing_speed,3
3560,emotion,2
5922,emotion,3
6609,emotion,2
4770,reading,3
3446,processing_speed,3
6147,math_fluency,2
4708,reasoning,5
3731,math_fluency,1
4911,calculus,5
6978,reading,5
1103,emotion,1
1723,emotion,2
6018,emotion,2
5467,reading,5
3608,reading,1
5693,reading,5
4740,reasoning,3
5661,processing_speed,4
4917,reasoning,5
6510,reasoning,5
2815,math_fluency,4
6597,processing_speed,4
6054,reasoning,3
5479,reading,1
5887,emotion,3
6240,emotion,1
1696,math_fluency,3
1993,reasoning,5
4908,reasoning,5
5502,reading,5
3413,processing_speed,4
6196,execution_speed,1
6237,processing_speed,1
6172,processing_speed,4
5872,execution_speed,1
5357,processing_speed,1
6346,execution_speed,4
5141,reading,3
6454,math_fluency,1
4802,calculus,3
3459,math_fluency,2
5650,reasoning,3
3507,execution_speed,3
6348,execution_speed,1
6186,processing_speed,4
6594,processing_speed,4
5185,emotion,4
4935,reasoning,4
1660,emotion,1
5080,processing_speed,5
3466,calculus,5
5123,reasoning,1
3320,execution_speed,4
3530,reading,5
6629,reading,4
5406,execution_speed,2
4841,emotion,3
5090,reasoning,2
4966,reading,5
3318,emotion,5
4916,math_fluency,2
5858,math_fluency,4
3745,calculus,4
6596,calculus,4
3410,math_fluency,2
3637,reading,5
6913,processing_speed,2
1702,emotion,3
6271,processing_speed,4
6931,reasoning,4
1743,reasoning,4
3331,processing_speed,2
5329,processing_speed,2
3589,processing_speed,4
6178,processing_speed,3
4697,math_fluency,3
5739,reasoning,5
5330,processing_speed,3
6164,reading,3
1590,emotion,4
5446,emotion,3
6872,execution_speed,3
6371,reasoning,4
6392,reasoning,2
3643,math_fluency,5
4725,execution_speed,1
2829,math_fluency,5
4693,processing_speed,4
6743,execution_speed,4
3653,reading,4
3802,execution_speed,5
5778,reading,3
6394,execution_speed,2
5897,execution_speed,3
6523,execution_speed,5
6063,math_fluency,1
3460,reading,3
4140,math_fluency,3
5149,emotion,2
6390,calculus,5
5115,execution_speed,5
5094,reasoning,1
5877,emotion,5
6129,reasoning,5
1985,processing_speed,1
5508,execution_speed,1
6669,calculus,3
6289,execution_speed,2
6740,execution_speed,2
5505,reading,3
2040,math_fluency,5
4760,execution_speed,1
4869,execution_speed,3
4158,reading,4
6407,processing_speed,1
1683,processing_speed,3
4862,execution_speed,4
6483,processing_speed,4
5477,emotion,4
5419,processing_speed,3
6241,execution_speed,3
2655,processing_speed,5
6626,execution_speed,4
4802,processing_speed,4
3594,reasoning,3
6685,execution_speed,4
2642,math_fluency,5
3481,processing_speed,5
5276,calculus,5
6436,reasoning,3
4961,execution_speed,1
5020,execution_speed,4
6174,processing_speed,2
4747,reasoning,2
2004,math_fluency,2
5810,emotion,4
5304,reasoning,5
6924,processing_speed,4
3198,processing_speed,3
6670,reasoning,4
5694,processing_speed,2
3639,processing_speed,4
3197,math_fluency,2
3466,emotion,5
3204,processing_speed,2
5281,execution_speed,4
4935,processing_speed,5
3622,reading,3
6401,reasoning,2
5804,execution_speed,1
5639,processing_speed,4
6840,emotion,3
1101,reading,1
6310,calculus,3
3913,emotion,5
5404,math_fluency,3
5102,reasoning,1
5130,execution_speed,5
3755,processing_speed,3
6987,emotion,5
3498,reading,4
5521,reasoning,4
6260,reading,1
3448,math_fluency,5
6928,reading,1
6478,processing_speed,5
5966,processing_speed,4
3545,math_fluency,3
6278,reasoning,2
3484,reading,3
6568,calculus,2
5707,reasoning,1
5080,execution_speed,4
6361,calculus,1
6293,reasoning,3
5071,reasoning,3
3351,math_fluency,2
6344,calculus,5
6405,processing_speed,1
3399,reading,2
1640,reading,1
3914,reading,5
5648,math_fluency,3
3433,reasoning,4
6379,math_fluency,4
6427,reading,5
5095,reasoning,4
6646,processing_speed,5
2680,reasoning,5
6389,emotion,5
6379,calculus,3
5467,calculus,5
5692,emotion,4
6197,math_fluency,2
3854,math_fluency,4
4941,calculus,1
6749,execution_speed,4
6565,reading,2
6340,emotion,3
4142,reading,5
5902,emotion,2
4904,processing_speed,5
3898,math_fluency,5
4833,execution_speed,5
6631,reasoning,4
1958,processing_speed,3
6401,math_fluency,3
5360,reasoning,2
6830,processing_speed,5
6388,math_fluency,3
5859,reasoning,5
6486,processing_speed,1
6605,processing_speed,3
6357,reading,2
6070,execution_speed,4
4714,emotion,3
3429,reading,2
5147,emotion,5
6545,execution_speed,3
6662,math_fluency,1
3787,math_fluency,5
4780,processing_speed,5
6270,execution_speed,1
5841,reasoning,3
3786,processing_speed,3
3257,calculus,3
1099,math_fluency,3
6269,reasoning,4
1971,processing_speed,4
1975,processing_speed,5
3650,reasoning,4
6722,reading,3
6405,execution_speed,4
7008,emotion,5
5178,reading,3
2005,emotion,4
6791,math_fluency,4
6903,math_fluency,4
3565,calculus,4
5030,reasoning,3
3166,reading,5
6323,emotion,4
6220,math_fluency,2
6451,execution_speed,4
3324,reasoning,3
4884,calculus,2
6980,reasoning,5
3520,math_fluency,4
5176,emotion,4
3232,math_fluency,3
6943,reading,4
6713,math_fluency,2
1646,reasoning,1
6040,reading,4
6108,execution_speed,1
7001,reasoning,4
3192,calculus,5
6192,reasoning,1
1682,math_fluency,5
6984,reading,5
6267,reading,3
5338,reading,4
6198,reading,4
4764,reasoning,5
3858,emotion,5
4726,processing_speed,3
6004,processing_speed,5
4706,execution_speed,1
5273,reading,1
2043,processing_speed,3
6340,reading,4
3896,emotion,5
6484,execution_speed,4
3493,reasoning,2
1742,math_fluency,3
6951,reading,4
3393,processing_speed,1
2035,math_fluency,3
3452,reasoning,4
3282,calculus,2
6367,calculus,3
6429,reading,3
6256,emotion,4
5068,math_fluency,3
1571,processing_speed,1
6331,calculus,4
3886,reasoning,3
6389,execution_speed,1
5987,execution_speed,2
3426,emotion,3
4885,execution_speed,4
3791,reasoning,1
3464,processing_speed,5
6229,reasoning,1
3672,reading,3
6726,processing_speed,1
5722,reading,4
4160,reading,1
6630,execution_speed,5
2799,emotion,1
4819,reading,2
4145,processing_speed,2
3338,emotion,1
6008,execution_speed,5
5478,emotion,3
1085,emotion,1
3668,reasoning,4
5991,processing_speed,2
5371,reasoning,2
4138,reading,2
5482,reasoning,2
4711,reasoning,5
6446,reading,4
6836,reading,3
5016,emotion,3
5304,emotion,5
6487,emotion,1
2658,math_fluency,3
4162,reading,3
5876,reasoning,3
5966,emotion,5
6291,execution_speed,2
1715,emotion,2
5166,emotion,1
3928,emotion,2
3691,emotion,1
5332,emotion,1
6868,reasoning,3
3915,execution_speed,3
1999,emotion,4
1115,reasoning,1
4137,reading,2
3319,reasoning,4
5850,reading,4
6442,processing_speed,2
4863,math_fluency,1
3759,reading,5
3201,reading,1
6882,reading,3
5974,emotion,1
3724,execution_speed,5
6936,processing_speed,5
4859,emotion,2
1566,emotion,2
6784,execution_speed,1
6215,reading,3
5509,reasoning,1
5475,calculus,5
6555,calculus,1
4953,processing_speed,1
6701,reasoning,1
3477,calculus,3
6141,reasoning,2
5031,reading,3
6234,reading,5
3180,reasoning,5
5492,emotion,4
6259,reading,2
6045,emotion,2
5464,reading,4
3582,emotion,1
5798,reading,3
4887,execution_speed,4
6122,reasoning,2
4732,execution_speed,1
6382,emotion,3
5817,reading,1
3444,math_fluency,4
3720,reading,2
5469,processing_speed,5
5937,processing_speed,4
5034,math_fluency,2
5012,processing_speed,5
5034,emotion,3
5325,reasoning,4
7014,execution_speed,5
4756,reasoning,1
5278,calculus,4
5270,execution_speed,3
3494,execution_speed,2
1993,processing_speed,4
4848,math_fluency,3
5110,reasoning,5
6315,calculus,1
6345,reasoning,2
3887,reasoning,3
5645,emotion,1
6745,execution_speed,4
3637,emotion,1
3359,reasoning,4
6749,reading,3
4977,emotion,3
6469,math_fluency,1
5440,calculus,4
5375,execution_speed,3
1113,processing_speed,3
5496,processing_speed,4
5367,math_fluency,3
3357,reasoning,4
5761,emotion,4
5904,math_fluency,1
5756,math_fluency,1
5371,math_fluency,2
6559,math_fluency,1
5973,reading,5
3690,reading,1
3611,processing_speed,2
3443,calculus,4
6617,execution_speed,4
3624,processing_speed,3
3760,reasoning,4
1588,emotion,4
6843,math_fluency,5
5461,reasoning,5
6500,calculus,3
4744,reading,4
4942,processing_speed,5
3319,emotion,5
5171,emotion,2
5980,reading,1
5095,processing_speed,5
5766,processing_speed,3
6123,math_fluency,3
3315,reasoning,3
6409,processing_speed,5
5144,processing_speed,1
6044,emotion,1
3906,reading,5
4699,execution_speed,1
4156,reasoning,1
1104,math_fluency,3
4877,math_fluency,1
6482,reasoning,4
1741,processing_speed,1
3765,processing_speed,3
5275,reading,3
6057,reasoning,4
3193,execution_speed,3
5368,execution_speed,1
3683,execution_speed,3
6650,reading,2
3326,reasoning,1
1964,processing_speed,3
6428,reading,2
5855,emotion,5
4697,reading,4
5306,processing_speed,5
3571,reasoning,1
4886,reasoning,1
1094,math_fluency,1
6460,calculus,4
6064,processing_speed,4
3777,math_fluency,4
1083,math_fluency,3
6279,processing_speed,3
6236,processing_speed,5
3687,processing_speed,3
5073,execution_speed,3
5424,reading,1
6040,math_fluency,4
5281,reasoning,3
5860,processing_speed,4
5278,math_fluency,4
3909,execution_speed,3
5020,reading,5
6816,processing_speed,2
3313,reading,2
6306,reasoning,3
6648,emotion,3
6276,reading,1
1639,math_fluency,5
5134,calculus,3
3776,processing_speed,2
2031,math_fluency,3
5912,emotion,3
1987,math_fluency,1
6497,processing_speed,4
5891,reasoning,5
6106,reading,3
6789,math_fluency,4
3750,emotion,4
5318,reading,5
2046,reasoning,2
5912,execution_speed,1
5346,math_fluency,4
6474,reasoning,1
3197,reading,4
5317,execution_speed,5
6237,execution_speed,3
5823,emotion,1
6924,reading,5
6849,execution_speed,5
5034,execution_speed,3
6306,reading,4
5707,reading,3
5424,math_fluency,2
5325,processing_speed,1
6390,math_fluency,5
6415,processing_speed,1
6028,reading,2
4806,reading,5
6974,emotion,1
1558,reading,2
5105,reasoning,2
1627,reasoning,1
1687,processing_speed,1
6426,math_fluency,3
5436,execution_speed,4
3749,execution_speed,3
6566,math_fluency,2
6407,emotion,1
4730,emotion,5
6866,math_fluency,1
5432,calculus,5
6128,execution_speed,5
5072,processing_speed,5
5901,math_fluency,5
3535,emotion,5
5951,reasoning,4
1995,processing_speed,4
6902,reasoning,3
3199,calculus,3
5463,reasoning,4
5717,math_fluency,4
3757,emotion,1
6697,reading,1
5511,math_fluency,3
2681,reasoning,1
1725,emotion,3
1975,math_fluency,3
2822,emotion,1
5036,math_fluency,1
5361,reading,2
6340,processing_speed,2
5728,execution_speed,1
1979,emotion,3
6916,processing_speed,3
5690,processing_speed,4
1660,math_fluency,3
5649,execution_speed,3
3648,emotion,5
6178,emotion,5
6756,execution_speed,4
5030,processing_speed,1
5323,reading,3
2043,math_fluency,5
6764,execution_speed,4
5418,math_fluency,2
6244,reading,1
6882,execution_speed,5
5150,reasoning,1
6542,execution_speed,4
6444,reasoning,4
4133,reasoning,3
3784,reading,2
6350,calculus,3
6952,emotion,5
1704,reasoning,2
6946,execution_speed,4
5461,math_fluency,3
6165,reading,5
6050,reasoning,5
6473,calculus,4
2656,emotion,4
4857,math_fluency,4
6027,emotion,5
5805,reading,1
6295,execution_speed,4
4982,emotion,1
6531,reading,2
5871,math_fluency,2
5804,math_fluency,2
6728,reasoning,4
4835,processing_speed,2
4851,reading,4
5710,execution_speed,3
5500,processing_speed,5
5333,execution_speed,4
4702,reasoning,5
6888,calculus,4
3596,reading,3
4716,emotion,1
3520,execution_speed,2
3860,math_fluency,3
5181,calculus,3
3686,processing_speed,1
6160,math_fluency,2
6346,reading,3
4789,emotion,4
3316,execution_speed,1
5149,reasoning,4
6457,emotion,1
6524,emotion,5
5429,reasoning,3
5993,math_fluency,1
5159,reading,4
4789,math_fluency,3
4975,emotion,5
1602,processing_speed,3
6918,calculus,4
6748,execution_speed,5
2011,math_fluency,1
5482,execution_speed,4
5669,emotion,5
5689,math_fluency,1
3547,math_fluency,3
6901,math_fluency,5
6434,calculus,4
6910,processing_speed,2
3917,emotion,3
5272,calculus,4
5412,math_fluency,3
2671,math_fluency,5
6056,execution_speed,4
4809,processing_speed,4
5668,emotion,1
4161,math_fluency,2
1690,processing_speed,1
5798,math_fluency,2
5431,reading,5
6354,reading,2
3601,emotion,4
6529,processing_speed,4
6320,math_fluency,3
4160,execution_speed,1
3678,emotion,2
4170,reasoning,1
5747,reading,3
6181,execution_speed,3
6944,calculus,5
5473,math_fluency,2
1993,emotion,5
4968,reading,1
5171,reasoning,3
2041,math_fluency,5
3605,emotion,3
3464,emotion,2
5892,processing_speed,3
6456,math_fluency,1
4990,emotion,2
5081,reasoning,2
6755,math_fluency,5
5964,reasoning,4
5353,emotion,4
4844,reading,1
5692,processing_speed,3
5491,processing_speed,5
3885,math_fluency,5
3548,math_fluency,1
6903,execution_speed,4
6359,calculus,1
3643,reading,5
5479,emotion,4
6719,processing_speed,1
4938,processing_speed,4
5459,math_fluency,4
5945,processing_speed,2
7005,processing_speed,2
5762,emotion,3
5694,execution_speed,4
5492,reading,4
6209,processing_speed,2
6858,reasoning,3
3164,reading,5
3318,execution_speed,4
1646,math_fluency,1
6104,reasoning,5
5171,reading,2
3257,processing_speed,2
4813,math_fluency,4
3629,math_fluency,1
6660,math_fluency,3
4847,reasoning,2
3395,emotion,1
6295,emotion,5
5052,reasoning,4
3210,emotion,2
1994,reasoning,3
3357,execution_speed,5
3623,emotion,4
1736,math_fluency,3
5413,math_fluency,5
6718,math_fluency,3
3720,execution_speed,1
3775,reasoning,3
6413,processing_speed,1
5155,math_fluency,5
6152,emotion,5
5450,emotion,5
3433,processing_speed,4
5661,execution_speed,4
5143,reading,5
1640,processing_speed,1
6311,reading,2
3770,execution_speed,1
3719,calculus,2
6315,math_fluency,2
3414,calculus,5
6502,processing_speed,2
3459,reading,3
5958,reasoning,1
3325,math_fluency,4
5966,execution_speed,5
5026,reading,5
3930,emotion,5
6674,processing_speed,2
6267,math_fluency,2
5059,reading,1
3683,processing_speed,5
5504,execution_speed,4
5835,emotion,1
4860,emotion,3
5446,reasoning,3
3187,reasoning,5
6102,processing_speed,5
6813,emotion,3
5382,reasoning,4
6475,execution_speed,1
6381,processing_speed,4
6588,reasoning,1
7013,processing_speed,2
3898,processing_speed,4
3709,emotion,4
3541,reading,5
4706,reasoning,2
3438,execution_speed,4
5923,reading,2
6344,emotion,4
3499,processing_speed,1
6950,calculus,2
5926,calculus,3
5379,execution_speed,2
3919,execution_speed,3
3344,emotion,4
4739,math_fluency,5
3740,emotion,2
5461,reading,3
1667,math_fluency,3
5960,math_fluency,3
4868,math_fluency,1
6723,reading,3
3777,emotion,4
6143,emotion,1
3743,math_fluency,2
6719,reasoning,2
6701,processing_speed,3
3626,emotion,1
6698,processing_speed,3
5516,emotion,1
4773,execution_speed,4
6040,processing_speed,4
6183,reasoning,2
6701,emotion,1
6065,emotion,1
3666,calculus,4
5802,processing_speed,2
5493,execution_speed,3
2647,emotion,4
4858,math_fluency,2
6551,reasoning,3
5082,reasoning,4
3358,reading,4
5335,processing_speed,3
5887,processing_speed,4
6011,emotion,2
3920,reading,4
3488,reading,4
3689,reading,1
5070,execution_speed,4
6264,reasoning,1
5780,reading,3
6364,math_fluency,4
5760,emotion,3
6337,processing_speed,2
6323,reasoning,1
6469,reading,1
3709,math_fluency,5
6967,execution_speed,5
4771,emotion,5
5145,reading,4
6287,emotion,3
3729,math_fluency,1
3198,reading,4
6033,processing_speed,3
5666,reading,1
6868,emotion,4
6820,processing_speed,5
5908,execution_speed,5
6016,math_fluency,1
1757,processing_speed,1
5979,reading,1
1698,math_fluency,3
4787,calculus,2
3332,math_fluency,5
3580,math_fluency,1
5783,reasoning,4
5987,reasoning,1
3414,reasoning,4
5916,math_fluency,2
5466,execution_speed,3
5514,math_fluency,5
5651,execution_speed,4
6051,reasoning,3
3187,emotion,5
4138,processing_speed,3
3710,execution_speed,5
6690,emotion,2
6214,math_fluency,1
4159,calculus,5
3198,math_fluency,2
6204,reasoning,3
5466,processing_speed,3
6777,reading,4
3524,reading,1
6564,math_fluency,4
4138,execution_speed,2
1648,processing_speed,1
6361,processing_speed,3
4158,processing_speed,2
5429,processing_speed,2
3600,reasoning,4
6095,processing_speed,4
6324,processing_speed,5
1104,processing_speed,4
5091,reasoning,1
6892,reading,5
5959,reading,4
6346,calculus,5
6286,emotion,4
5393,processing_speed,5
7015,reasoning,3
3910,math_fluency,2
6091,reasoning,5
2833,math_fluency,5
2040,emotion,3
1670,reasoning,1
6838,math_fluency,5
5793,emotion,4
3671,emotion,1
5066,emotion,2
5296,processing_speed,2
2040,reasoning,5
6136,reasoning,5
5494,math_fluency,5
1681,reasoning,5
5403,processing_speed,2
4823,math_fluency,1
6057,execution_speed,5
4776,execution_speed,4
5388,reading,3
5372,emotion,5
6645,emotion,5
5285,emotion,4
6019,execution_speed,5
6412,reasoning,1
6541,reasoning,3
4829,calculus,1
6964,emotion,5
4956,processing_speed,4
5806,execution_speed,3
5059,processing_speed,1
6822,reading,2
6304,reasoning,3
5962,reasoning,1
3406,reading,4
6480,execution_speed,5
4872,calculus,4
1713,processing_speed,1
5899,execution_speed,3
5783,execution_speed,4
1992,processing_speed,4
3919,math_fluency,3
6993,math_fluency,2
3686,reading,1
3410,processing_speed,4
6067,reasoning,3
3709,reading,2
6166,emotion,1
1679,emotion,1
3321,reasoning,2
6213,math_fluency,4
4766,math_fluency,5
4989,emotion,4
5485,reasoning,4
6909,reasoning,2
1986,emotion,5
4160,calculus,2
3302,math_fluency,2
4955,emotion,1
5929,math_fluency,2
6961,math_fluency,2
6536,execution_speed,4
4868,reasoning,1
1978,emotion,3
3565,reasoning,3
2834,reading,2
3597,reading,1
6435,execution_speed,2
6347,calculus,4
5697,emotion,3
3352,execution_speed,4
6528,reasoning,1
5407,reasoning,4
3461,math_fluency,1
6502,reading,1
5700,math_fluency,1
3774,calculus,1
4820,math_fluency,1
5372,reasoning,5
6790,emotion,4
5440,reasoning,4
6966,reasoning,5
5759,processing_speed,4
4767,calculus,4
5501,reading,4
1709,math_fluency,3
4788,emotion,3
3394,processing_speed,2
5012,reasoning,3
3745,reasoning,5
6350,math_fluency,3
3634,execution_speed,4
5405,reasoning,2
4850,math_fluency,4
5014,execution_speed,5
6139,reasoning,1
5925,reasoning,5
6819,execution_speed,4
5498,execution_speed,1
6911,emotion,5
6718,execution_speed,3
3682,emotion,2
4968,execution_speed,1
3878,reasoning,2
3511,reading,4
6002,reasoning,1
5186,reading,4
3629,emotion,1
6086,math_fluency,2
5148,reading,5
6183,reading,1
6178,reading,3
4917,math_fluency,3
6269,execution_speed,5
2008,reasoning,5
3871,reading,5
6807,processing_speed,5
5313,processing_speed,5
3490,execution_speed,5
3896,math_fluency,1
3747,reading,2
6251,processing_speed,4
5807,math_fluency,4
3471,reasoning,1
6748,math_fluency,3
5365,reading,4
4721,reading,3
1738,math_fluency,2
6828,processing_speed,4
1085,reading,2
6442,math_fluency,2
5059,math_fluency,2
6825,emotion,3
3200,emotion,1
5423,emotion,2
1969,reasoning,1
5415,processing_speed,5
5272,execution_speed,5
5524,reasoning,1
6041,reasoning,1
5295,execution_speed,4
1074,math_fluency,1
4870,reasoning,3
5081,math_fluency,3
3552,reading,1
5420,reading,1
4871,processing_speed,1
5825,execution_speed,1
4753,reasoning,2
6105,emotion,4
5866,execution_speed,3
5485,math_fluency,3
5419,execution_speed,4
1571,reasoning,1
5715,math_fluency,3
5021,reading,1
6988,processing_speed,1
3524,processing_speed,4
6813,execution_speed,3
5862,emotion,2
6423,calculus,5
6810,execution_speed,4
3441,emotion,4
4930,emotion,5
4872,reading,1
6125,processing_speed,1
1666,emotion,1
3491,execution_speed,3
3599,reading,2
6897,reading,1
4895,processing_speed,4
2028,processing_speed,3
5495,calculus,4
5714,execution_speed,1
4893,processing_speed,4
2657,math_fluency,1
6496,execution_speed,1
6646,reading,5
3610,reading,1
3715,emotion,4
3458,emotion,4
4766,execution_speed,3
6851,processing_speed,4
5091,processing_speed,1
6005,execution_speed,1
5343,emotion,2
6067,math_fluency,5
2797,processing_speed,5
6296,reasoning,1
5359,reasoning,5
4691,execution_speed,4
3750,reasoning,3
3611,execution_speed,5
6288,emotion,1
4968,emotion,2
5513,emotion,1
5985,reasoning,3
3459,calculus,1
3629,reading,1
5098,emotion,5
3483,execution_speed,1
6085,processing_speed,1
5121,reading,2
4158,reasoning,4
3476,emotion,4
5473,reading,4
6045,reasoning,4
3627,reading,4
6325,calculus,1
5505,processing_speed,2
6307,calculus,3
6636,processing_speed,2
1647,math_fluency,1
6528,execution_speed,3
3761,execution_speed,1
4944,execution_speed,1
5645,execution_speed,2
1668,emotion,1
5386,math_fluency,3
3409,calculus,2
5289,math_fluency,1
3727,processing_speed,2
7012,reasoning,3
5839,execution_speed,4
5930,calculus,3
5341,emotion,4
1965,math_fluency,2
1992,math_fluency,3
6729,execution_speed,4
6665,math_fluency,2
3741,calculus,1
5478,math_fluency,2
3731,reading,2
3342,execution_speed,3
4758,emotion,4
2799,processing_speed,3
5833,processing_speed,3
2820,reading,1
6528,math_fluency,1
3899,reading,4
6937,emotion,1
3639,math_fluency,1
1104,emotion,5
6024,math_fluency,5
3803,reading,1
6261,reasoning,5
2007,processing_speed,3
6729,processing_speed,3
3914,math_fluency,4
5881,reasoning,5
3743,calculus,2
6351,execution_speed,1
5702,processing_speed,3
3470,execution_speed,5
6489,reading,5
4755,math_fluency,2
4933,execution_speed,1
6430,reasoning,2
3398,math_fluency,5
3804,calculus,5
2654,emotion,3
3430,execution_speed,4
5143,reading,4
5653,reasoning,2
5925,math_fluency,4
3691,reading,2
6438,emotion,2
4862,reasoning,2
3629,calculus,2
3436,math_fluency,3
6041,math_fluency,1
4952,emotion,1
3862,reasoning,4
6922,reasoning,4
5273,execution_speed,5
5758,processing_speed,3
6184,math_fluency,1
1591,reasoning,4
6053,emotion,5
3893,execution_speed,4
6369,math_fluency,1
1668,reasoning,1
1976,math_fluency,2
5022,processing_speed,2
5805,reasoning,1
3755,math_fluency,4
2652,reasoning,4
6292,emotion,1
3673,calculus,1
6639,execution_speed,4
6645,processing_speed,3
3196,reasoning,3
6846,execution_speed,4
5674,reasoning,1
6162,processing_speed,3
5430,emotion,2
6905,reasoning,3
3666,reasoning,4
3176,processing_speed,2
3926,math_fluency,1
4882,math_fluency,4
3859,emotion,5
6636,reading,3
4164,calculus,4
5364,emotion,3
5901,reading,5
5311,reading,5
1571,math_fluency,1
3717,processing_speed,5
5389,reasoning,5
5978,processing_speed,3
